Identifier,Return,Expected Return,Date
US78410G1040,2.73,2.767660577,11/30/2023
US79466L3024,4.46,4.586473969,11/30/2023
US8064071025,13.46,13.54990095,11/30/2023
US8085131055,12.2,12.27594966,11/30/2023
US81211K1007,6.95,7.043736041,11/30/2023
US8168511090,3.41,3.449032739,11/30/2023
US81762P1021,3.03,3.116066537,11/30/2023
US8243481061,11.87,11.87846384,11/30/2023
US8288061091,15.86,15.86180238,11/30/2023
US83088M1027,15.98,16.17697996,11/30/2023
US8318652091,9.39,9.494754178,11/30/2023
US8326964058,15.17,15.34225152,11/30/2023
US8330341012,5.15,5.330052822,11/30/2023
US83417M1045,22.35,22.46724651,11/30/2023
US8425871071,-1.21,-1.124314033,11/30/2023
US8447411088,13.64,13.83653748,11/30/2023
US8545021011,7.92,8.063598091,11/30/2023
US8552441094,-3.31,-3.279661124,11/30/2023
US8574771031,7.32,7.394533997,11/30/2023
US8581191009,-0.51,-0.362814299,11/30/2023
US8636671013,1.33,1.337852831,11/30/2023
US8716071076,-5.21,-5.032230346,11/30/2023
US87165B1035,18.02,18.12171501,11/30/2023
US8718291078,1.33,1.484386676,11/30/2023
US8725401090,6.47,6.565733547,11/30/2023
US8725901040,6.57,6.691137413,11/30/2023
US8740541094,1.74,1.916209827,11/30/2023
US8760301072,17.46,17.63126485,11/30/2023
US87612E1064,6.43,6.438268085,11/30/2023
US87612G1013,-3.96,-3.89173494,11/30/2023
US8793601050,10.75,10.8622974,11/30/2023
US8793691069,10.48,10.57691211,11/30/2023
US8807701029,17.66,17.69517506,11/30/2023
US88160R1014,3.5,3.652026441,11/30/2023
US8825081040,11.62,11.69399683,11/30/2023
US8832031012,4.93,5.115408171,11/30/2023
US8835561023,7.14,7.281478109,11/30/2023
US88579Y1010,10.35,10.51684486,11/30/2023
US8923561067,5.92,5.992855763,11/30/2023
US8936411003,5.06,5.222836632,11/30/2023
US89417E1091,6.04,6.230264218,11/30/2023
US8962391004,14.66,14.81827649,11/30/2023
US89832Q1094,14.87,14.93901947,11/30/2023
US9022521051,2.27,2.428824833,11/30/2023
US9024941034,14.75,14.79333926,11/30/2023
US9026531049,14.64,14.7018854,11/30/2023
US9029733048,14.81,14.8999441,11/30/2023
US90353T1007,-0.47,-0.297507932,11/30/2023
US90384S3031,15.02,15.02833679,11/30/2023
US9078181081,9.65,9.825274568,11/30/2023
US9100471096,4.72,4.916953541,11/30/2023
US9113121068,3.71,3.894767267,11/30/2023
US9113631090,20.46,20.49775946,11/30/2023
US91324P1021,-4.47,-4.462909015,11/30/2023
US9139031002,10.88,10.89683297,11/30/2023
US9182041080,12.93,13.05103489,11/30/2023
US91913Y1001,3.7,3.721799086,11/30/2023
US92276F1003,9.71,9.753131837,11/30/2023
US92338C1036,6.6,6.765285332,11/30/2023
US92343E1029,-2.94,-2.792860551,11/30/2023
US92343V1044,-1.64,-1.539828582,11/30/2023
US92345Y1064,-0.92,-0.740722234,11/30/2023
US92532F1003,14.68,14.78229819,11/30/2023
US92556H2067,3.23,3.271315278,11/30/2023
US92556V1061,17.97,18.11267091,11/30/2023
US9256521090,8.08,8.117059078,11/30/2023
US92826C8394,1.43,1.545401063,11/30/2023
US9291601097,6.3,6.421948194,11/30/2023
US92939U1060,0.66,0.679334521,11/30/2023
US9297401088,8.87,8.96635506,11/30/2023
US9311421039,1.64,1.688206569,11/30/2023
US9314271084,30.94,31.02907705,11/30/2023
US9344231041,8.9,9.079186026,11/30/2023
US94106L1098,4.74,4.828267214,11/30/2023
US9418481035,17.33,17.40487035,11/30/2023
US9497461015,10.38,10.41471765,11/30/2023
US95040Q1040,1.2,1.328222444,11/30/2023
US9553061055,0.39,0.539614602,11/30/2023
US9581021055,8.4,8.401938834,11/30/2023
US96145D1054,0.85,0.863111325,11/30/2023
US9621661043,10.91,11.01032367,11/30/2023
US9633201069,11.82,11.87676549,11/30/2023
US9694571004,-4.11,-3.944840537,11/30/2023
US9831341071,7.92,8.091057557,11/30/2023
US98389B1008,2.62,2.651736813,11/30/2023
US98419M1009,8.78,8.813402949,11/30/2023
US9884981013,4.07,4.095844141,11/30/2023
US9892071054,15.34,15.4431499,11/30/2023
US98956P1021,4.84,4.871122751,11/30/2023
US9897011071,23.13,23.22853373,11/30/2023
US98978V1035,11.72,11.82425044,11/30/2023
AN8068571086,-6.42,-6.267781617,1/31/2024
BMG0450A1053,10.99,11.17034859,1/31/2024
BMG3223R1088,8.88,9.037623871,1/31/2024
BMG491BT1088,-11.27,-11.20949964,1/31/2024
BMG667211046,-11.18,-11.03670163,1/31/2024
CH0044328745,8.41,8.439844218,1/31/2024
CH0102993182,1.2,1.21061317,1/31/2024
CH0114405324,-7.04,-6.998877301,1/31/2024
CH1300646267,-12.74,-12.73975863,1/31/2024
IE000S9YS762,-1.43,-1.386286658,1/31/2024
IE00B4BNMY34,4.07,4.240954831,1/31/2024
IE00B8KQN827,2.18,2.183469536,1/31/2024
IE00BDB6Q211,2.11,2.129454784,1/31/2024
IE00BFRT3W74,-2.21,-2.188706048,1/31/2024
IE00BFY8C754,-0.41,-0.355031601,1/31/2024
IE00BK9ZQ967,3.34,3.516442638,1/31/2024
IE00BKVD2N49,0.36,0.555476249,1/31/2024
IE00BLP1HW54,2.76,2.780241707,1/31/2024
IE00BLS09M33,0.96,1.117497962,1/31/2024
IE00BTN1Y115,6.26,6.396422654,1/31/2024
IE00BY7QL619,-8.59,-8.554312205,1/31/2024
JE00B783TY65,-9.35,-9.186531041,1/31/2024
JE00BJ1F3079,-2.18,-1.991900958,1/31/2024
LR0008862868,-1.54,-1.341794694,1/31/2024
NL0009434992,-1.01,-0.831977916,1/31/2024
NL0009538784,-8.32,-8.172603942,1/31/2024
PA1436583006,-10.57,-10.44261842,1/31/2024
US0010551028,2.23,2.298035889,1/31/2024
US00130H1059,-12.45,-12.31393594,1/31/2024
US00206R1023,7.15,7.168722738,1/31/2024
US0028241000,3.3,3.36638543,1/31/2024
US00287Y1091,7.1,7.26280578,1/31/2024
US00724F1012,3.55,3.572312528,1/31/2024
US0079031078,13.76,13.86022002,1/31/2024
US00846U1016,-6.42,-6.306372624,1/31/2024
US0090661010,5.88,5.906103974,1/31/2024
US0091581068,-6.61,-6.589655842,1/31/2024
US00971T1016,4.12,4.207044262,1/31/2024
US0126531013,-20.58,-20.5468097,1/31/2024
US0152711091,-4.63,-4.523578372,1/31/2024
US0162551016,-2.44,-2.368780429,1/31/2024
US0188021085,-4.21,-4.182469798,1/31/2024
US0200021014,10.91,11.07731752,1/31/2024
US02079K1079,0.62,0.760558828,1/31/2024
US02079K3059,0.29,0.408784031,1/31/2024
US02209S1033,-0.55,-0.46851553,1/31/2024
US0231351067,2.15,2.265784358,1/31/2024
US0236081024,-3.83,-3.803783867,1/31/2024
US02376R1023,3.57,3.735109369,1/31/2024
US0255371017,-3.79,-3.729893685,1/31/2024
US0258161092,7.5,7.630217315,1/31/2024
US0268747849,2.6,2.701205627,1/31/2024
US03027X1000,-9.37,-9.254099181,1/31/2024
US0304201033,-6.04,-6.002180804,1/31/2024
US03073E1055,13.29,13.35967778,1/31/2024
US03076C1062,1.84,1.966613138,1/31/2024
US0311001004,-1.72,-1.612952697,1/31/2024
US0311621009,9.11,9.145582368,1/31/2024
US0320951017,1.99,2.146867774,1/31/2024
US0326541051,-3.12,-2.925053764,1/31/2024
US03662Q1058,-9.66,-9.558380434,1/31/2024
US0367521038,4.64,4.802651304,1/31/2024
US03743Q1085,-11.96,-11.85163239,1/31/2024
US0378331005,-4.22,-4.085856279,1/31/2024
US0382221051,1.38,1.465365027,1/31/2024
US0394831020,-23.04,-22.95070229,1/31/2024
US0404131064,9.84,9.931569837,1/31/2024
US04621X1081,-0.32,-0.185536492,1/31/2024
US0495601058,-1.69,-1.562478848,1/31/2024
US0527691069,4.24,4.295366752,1/31/2024
US0530151036,5.5,5.691983816,1/31/2024
US0533321024,6.83,6.855787219,1/31/2024
US0534841012,-4.39,-4.278881831,1/31/2024
US0536111091,-1.34,-1.180516403,1/31/2024
US05464C1018,-3.59,-3.428720894,1/31/2024
US05722G1004,-16.62,-16.54935579,1/31/2024
US0584981064,-3.6,-3.470678582,1/31/2024
US0605051046,1.01,1.126083809,1/31/2024
US0640581007,7.36,7.466582255,1/31/2024
US0708301041,-1.16,-1.031071314,1/31/2024
US0718131099,0.08,0.257975847,1/31/2024
US0758871091,-2.06,-2.011408233,1/31/2024
US0844231029,15.78,15.79757202,1/31/2024
US0846707026,7.59,7.739987646,1/31/2024
US0865161014,-7.4,-7.326324592,1/31/2024
US0905722072,-0.62,-0.584555626,1/31/2024
US09062X1037,-4.68,-4.676732076,1/31/2024
US09073M1045,-8.86,-8.844371764,1/31/2024
US09247X1019,-4.62,-4.524114436,1/31/2024
US09260D1072,-4.94,-4.922404235,1/31/2024
US0970231058,-19.04,-19.00835091,1/31/2024
US09857L1089,-1.12,-1.053545045,1/31/2024
US0997241064,-5.44,-5.271209923,1/31/2024
US1011211018,-5.23,-5.105356865,1/31/2024
US1011371077,9.43,9.449526408,1/31/2024
US1101221083,-3.66,-3.53656548,1/31/2024
US11133T1034,-0.75,-0.561694082,1/31/2024
US11135F1012,5.71,5.844566512,1/31/2024
US1152361010,9.07,9.110204006,1/31/2024
US1156372096,-3.85,-3.765723627,1/31/2024
US12008R1077,4.07,4.147265033,1/31/2024
US12503M1080,2.96,3.121133129,1/31/2024
US12504L1098,-7.28,-7.176644605,1/31/2024
US12514G1085,-0.26,-0.225774241,1/31/2024
US1252691001,-5.02,-4.941948475,1/31/2024
US12541W2098,-2.66,-2.591731435,1/31/2024
US1255231003,0.5,0.503224281,1/31/2024
US12572Q1058,-2.26,-2.178847594,1/31/2024
US1258961002,-1.57,-1.381690746,1/31/2024
US1264081035,2.97,2.977733104,1/31/2024
US1266501006,-4.96,-4.917746378,1/31/2024
US1270971039,-2.51,-2.408362558,1/31/2024
US1273871087,5.91,5.974153852,1/31/2024
US12769G1004,-6.42,-6.40074378,1/31/2024
US1331311027,-5.49,-5.408895801,1/31/2024
US1344291091,4.1,4.215146392,1/31/2024
US14040H1059,3.2,3.358191458,1/31/2024
US14149Y1082,8.32,8.341616466,1/31/2024
US1431301027,-7.25,-7.087441529,1/31/2024
US14448C1045,-4.77,-4.69777465,1/31/2024
US1488061029,14.93,15.06483559,1/31/2024
US1491231015,2.03,2.153176747,1/31/2024
US1508701034,-5.84,-5.714890779,1/31/2024
US15135B1017,1.48,1.640292126,1/31/2024
US15189T1079,-2.21,-2.056459202,1/31/2024
US15677J1088,3.58,3.741040464,1/31/2024
US1598641074,-8.51,-8.360766877,1/31/2024
US16119P1084,-4.62,-4.613757423,1/31/2024
US1667641005,-1.16,-0.960752947,1/31/2024
US1696561059,5.33,5.354896445,1/31/2024
US1713401024,5.59,5.708853836,1/31/2024
US1720621010,7.09,7.091917062,1/31/2024
US17275R1023,0.09,0.281425347,1/31/2024
US1729081059,0.32,0.373933647,1/31/2024
US1729674242,9.2,9.379701017,1/31/2024
US1746101054,-0.12,-0.100027634,1/31/2024
US1890541097,2.72,2.789132814,1/31/2024
US1912161007,0.95,1.02567564,1/31/2024
US1924461023,2.11,2.160495064,1/31/2024
US1941621039,6.26,6.375996887,1/31/2024
US20030N1019,6.84,6.861244377,1/31/2024
US2003401070,-5.79,-5.711249903,1/31/2024
US2058871029,2.93,2.982884962,1/31/2024
US20825C1045,-3.62,-3.464218991,1/31/2024
US2091151041,-0.08,0.109454629,1/31/2024
US21036P1084,1.38,1.484686991,1/31/2024
US21037T1097,4.37,4.386649098,1/31/2024
US2166485019,-1.43,-1.348846319,1/31/2024
US2172041061,-1.96,-1.916641457,1/31/2024
US2193501051,6.7,6.816708155,1/31/2024
US2199481068,2.59,2.678670865,1/31/2024
US22052L1044,-5.09,-4.924078453,1/31/2024
US22160K1051,5.27,5.455485742,1/31/2024
US22160N1090,-4.47,-4.286014779,1/31/2024
US22822V1017,-6.02,-5.891083997,1/31/2024
US2310211063,-0.11,-0.032060466,1/31/2024
US23331A1097,-5.97,-5.882053693,1/31/2024
US2333311072,-4.39,-4.386017532,1/31/2024
US2358511028,3.7,3.83605818,1/31/2024
US2371941053,-0.24,-0.041103123,1/31/2024
US23918K1088,3.25,3.376165715,1/31/2024
US2441991054,-1.57,-1.491602537,1/31/2024
US2473617023,-2.71,-2.665794513,1/31/2024
US24906P1093,-2.36,-2.179315587,1/31/2024
US25179M1036,-7.24,-7.118975546,1/31/2024
US2521311074,-2.21,-2.164197609,1/31/2024
US25278X1090,-0.86,-0.804973735,1/31/2024
US2538681030,4.37,4.549673337,1/31/2024
US2546871060,6.38,6.456582306,1/31/2024
US2547091080,-6.12,-5.928323726,1/31/2024
US2566771059,-2.43,-2.322563418,1/31/2024
US2567461080,-8.05,-7.90042791,1/31/2024
US25746U1097,-2.72,-2.715220904,1/31/2024
US25754A2015,3.39,3.581185993,1/31/2024
US2600031080,-2.62,-2.556880349,1/31/2024
US2605571031,-2.26,-2.083573848,1/31/2024
US26441C2044,-1.25,-1.077924001,1/31/2024
US26614N1028,-19.67,-19.50738038,1/31/2024
US26875P1012,-5.16,-4.976195258,1/31/2024
US26884L1098,-8.43,-8.249756001,1/31/2024
US2774321002,-6.98,-6.850157607,1/31/2024
US2786421030,-5.85,-5.809897252,1/31/2024
US2788651006,-0.07,0.000303932,1/31/2024
US2810201077,-5.61,-5.514987609,1/31/2024
US28176E1082,2.91,2.927223969,1/31/2024
US2855121099,0.56,0.609838971,1/31/2024
US2910111044,-5.75,-5.647398512,1/31/2024
US29355A1079,-21.2,-21.01451025,1/31/2024
US29364G1031,-1.41,-1.312800133,1/31/2024
US29414B1044,-6.47,-6.281546645,1/31/2024
US2944291051,-1.19,-1.055715166,1/31/2024
US29444U7000,3.03,3.135562778,1/31/2024
US29476L1070,-1.59,-1.435144045,1/31/2024
US2971781057,-5.92,-5.885545577,1/31/2024
US29786A1060,-17.88,-17.73234203,1/31/2024
US30034W1062,-2.74,-2.723938058,1/31/2024
US30040W1080,-12.15,-12.10373214,1/31/2024
US30161N1019,-3.04,-2.848260246,1/31/2024
US30212P3038,-2.28,-2.229451856,1/31/2024
US3021301094,-0.68,-0.666892793,1/31/2024
US30225T1025,-9.91,-9.719446614,1/31/2024
US30231G1022,2.83,2.877539252,1/31/2024
US3024913036,-10.86,-10.72391817,1/31/2024
US30303M1027,10.22,10.41160732,1/31/2024
US3030751057,-0.24,-0.048210813,1/31/2024
US3032501047,2.99,3.18637297,1/31/2024
US3119001044,5.94,6.117091689,1/31/2024
US3137451015,-1.28,-1.20830765,1/31/2024
US31428X1063,-4.62,-4.482812785,1/31/2024
US3156161024,2.64,2.662639605,1/31/2024
US31620M1062,3.65,3.837422564,1/31/2024
US3167731005,-0.72,-0.589766394,1/31/2024
US3364331070,-15.08,-14.9668729,1/31/2024
US3377381088,6.8,6.898222041,1/31/2024
US3379321074,0.05,0.075370243,1/31/2024
US3453708600,-3.86,-3.84009637,1/31/2024
US34959E1091,10.18,10.31092566,1/31/2024
US34959J1088,6.18,6.288938282,1/31/2024
US35137L1052,8.86,8.919017435,1/31/2024
US35137L2043,8.54,8.581647565,1/31/2024
US3546131018,-9.66,-9.560194769,1/31/2024
US35671D8570,-6.42,-6.249706527,1/31/2024
US36266G1076,-5.08,-5.041779003,1/31/2024
US3635761097,3.24,3.426585926,1/31/2024
US3666511072,1.4,1.469853589,1/31/2024
US3687361044,-12.05,-11.87589255,1/31/2024
US3695501086,2.59,2.605300595,1/31/2024
US3696043013,3.75,3.902997123,1/31/2024
US3703341046,0.56,0.752149422,1/31/2024
US37045V1008,8.02,8.123647925,1/31/2024
US3724601055,1.25,1.441564728,1/31/2024
US3755581036,-3.39,-3.234566202,1/31/2024
US37940X1028,4.91,4.989851191,1/31/2024
US37959E1029,1.09,1.222986804,1/31/2024
US38141G1040,-0.46,-0.353911202,1/31/2024
US3848021040,8.08,8.08756533,1/31/2024
US40412C1018,12.64,12.71380789,1/31/2024
US40434L1052,-4.59,-4.444304137,1/31/2024
US4062161017,-1.38,-1.207439722,1/31/2024
US4165151048,8.19,8.384090609,1/31/2024
US4180561072,-2.76,-2.602703491,1/31/2024
US42250P1030,-6.57,-6.493537068,1/31/2024
US4262811015,1.48,1.50614386,1/31/2024
US4278661081,3.81,3.979108016,1/31/2024
US42809H1077,-2.52,-2.4253545,1/31/2024
US42824C1099,-9.95,-9.905579868,1/31/2024
US43300A2033,4.87,5.040664598,1/31/2024
US4364401012,4.18,4.242905296,1/31/2024
US4370761029,1.85,1.881943667,1/31/2024
US4385161066,-3.55,-3.486387708,1/31/2024
US4404521001,-4.58,-4.44413677,1/31/2024
US44107P1049,-1.28,-1.190297584,1/31/2024
US4432011082,3.95,4.135314963,1/31/2024
US4435106079,2.02,2.045564083,1/31/2024
US4448591028,-17.42,-17.34948299,1/31/2024
US4456581077,0.62,0.753007809,1/31/2024
US4461501045,0.08,0.195697272,1/31/2024
US4464131063,-0.28,-0.249350193,1/31/2024
US45167R1041,-2.29,-2.137654463,1/31/2024
US45168D1046,-7.2,-7.103397087,1/31/2024
US4523081093,-0.4,-0.234896421,1/31/2024
US4523271090,2.71,2.902601873,1/31/2024
US45337C1027,-6.4,-6.278132666,1/31/2024
US45687V1061,3.26,3.289221576,1/31/2024
US45784P1012,-12.03,-12.02923461,1/31/2024
US4581401001,-14.27,-14.1994808,1/31/2024
US45866F1049,-0.86,-0.821363969,1/31/2024
US4592001014,12.3,12.48213735,1/31/2024
US4595061015,-0.36,-0.326231464,1/31/2024
US4601461035,-0.89,-0.707599039,1/31/2024
US4606901001,1.07,1.072228402,1/31/2024
US4612021034,1.16,1.286080565,1/31/2024
US46120E6023,12.11,12.30666849,1/31/2024
US46187W1071,-3.46,-3.415474461,1/31/2024
US46266C1053,-10.01,-9.931829373,1/31/2024
US46284V1017,-3.52,-3.332016086,1/31/2024
US46625H1005,3.13,3.262168854,1/31/2024
US4663131039,-1.66,-1.590844933,1/31/2024
US46982L1089,3.83,3.94551615,1/31/2024
US4781601046,1.38,1.444254258,1/31/2024
US48203R1041,25.37,25.42293507,1/31/2024
US4824801009,2.19,2.306264616,1/31/2024
US4878361082,-2.06,-1.956065678,1/31/2024
US49177J1025,-3.58,-3.44971933,1/31/2024
US49271V1008,-5.02,-4.968940374,1/31/2024
US4932671088,0.9,1.054290474,1/31/2024
US49338L1035,-3.66,-3.497341137,1/31/2024
US4943681035,-0.44,-0.302564001,1/31/2024
US49446R1095,-5.21,-5.188835296,1/31/2024
US49456B1017,-2.51,-2.365990491,1/31/2024
US5007541064,0.41,0.449563629,1/31/2024
US5010441013,0.94,0.949868976,1/31/2024
US5018892084,-2.34,-2.222290599,1/31/2024
US5024311095,-1.04,-0.910634709,1/31/2024
US50540R4092,-2.2,-2.189695117,1/31/2024
US5128071082,5.35,5.533480621,1/31/2024
US5132721045,-5.23,-5.168709944,1/31/2024
US5178341070,-0.59,-0.466602161,1/31/2024
US5184391044,-9.75,-9.580503112,1/31/2024
US5253271028,2.06,2.203991566,1/31/2024
US5260571048,0.88,0.903132052,1/31/2024
US5324571083,10.75,10.75805234,1/31/2024
US5380341090,-5.07,-4.888779534,1/31/2024
US5398301094,-5.26,-5.209856471,1/31/2024
US5404241086,4.7,4.714277741,1/31/2024
US5486611073,-3.87,-3.760155442,1/31/2024
US5500211090,-11.24,-11.22392605,1/31/2024
US55261F1049,0.74,0.809938627,1/31/2024
US5529531015,-2.93,-2.749761645,1/31/2024
US55354G1004,5.83,5.862758016,1/31/2024
US5658491064,-5.42,-5.239626776,1/31/2024
US56585A1025,11.62,11.63818039,1/31/2024
US57060D1081,-22.99,-22.89882521,1/31/2024
US5717481023,2.67,2.829142963,1/31/2024
US5719032022,6.31,6.402373871,1/31/2024
US5732841060,1.91,1.977191502,1/31/2024
US5745991068,0.46,0.536571614,1/31/2024
US57636Q1040,5.49,5.597256934,1/31/2024
US57667L1070,5.15,5.21439516,1/31/2024
US5797802064,-0.38,-0.367173106,1/31/2024
US5801351017,-1.28,-1.116701214,1/31/2024
US58155Q1031,7.97,8.033369666,1/31/2024
US58933Y1055,10.79,10.82435739,1/31/2024
US59156R1086,4.82,4.987540644,1/31/2024
US5926881054,-1.3,-1.191003459,1/31/2024
US5949181045,5.73,5.83217185,1/31/2024
US5950171042,-5.54,-5.448561715,1/31/2024
US5951121038,0.48,0.604214835,1/31/2024
US59522J1034,-4.98,-4.845617371,1/31/2024
US60770K1079,1.61,1.685587824,1/31/2024
US6081901042,0.72,0.857856026,1/31/2024
US60855R1005,-1.35,-1.321266046,1/31/2024
US60871R2094,0.95,1.145989187,1/31/2024
US6092071058,3.92,3.930383804,1/31/2024
US6098391054,-4.45,-4.402508087,1/31/2024
US61174X1090,-4.5,-4.333335922,1/31/2024
US6153691059,0.38,0.477037368,1/31/2024
US6174464486,-5.54,-5.364536273,1/31/2024
US61945C1036,-14.05,-13.90556028,1/31/2024
US6200763075,2.05,2.15640139,1/31/2024
US6293775085,3.38,3.408808416,1/31/2024
US62944T1051,1.07,1.187918471,1/31/2024
US6311031081,-0.64,-0.59266755,1/31/2024
US64110D1046,-0.51,-0.474457129,1/31/2024
US64110L1061,15.86,15.94094122,1/31/2024
US6516391066,-16.62,-16.43782157,1/31/2024
US65249B1098,0.37,0.38393744,1/31/2024
US65249B2088,-0.58,-0.5238801,1/31/2024
US65339F1012,-3.47,-3.40575398,1/31/2024
US6541061031,-6.48,-6.297279884,1/31/2024
US65473P1057,-2.18,-2.140015611,1/31/2024
US6556631025,-4.71,-4.627169414,1/31/2024
US6558441084,-0.48,-0.3349411,1/31/2024
US6658591044,-5.62,-5.5760366,1/31/2024
US6668071029,-4.57,-4.375728647,1/31/2024
US6687711084,2.89,3.069411072,1/31/2024
US6703461052,7.41,7.487576977,1/31/2024
US67066G1040,24.24,24.41226744,1/31/2024
US67103H1077,7.68,7.686551826,1/31/2024
US6745991058,-3.58,-3.419899097,1/31/2024
US6795801009,-3.53,-3.363675885,1/31/2024
US6819191064,4.47,4.589915945,1/31/2024
US6821891057,-14.84,-14.75551825,1/31/2024
US6826801036,-1.42,-1.417556006,1/31/2024
US68389X1054,6.35,6.505078071,1/31/2024
US68902V1070,-1.15,-1.025485147,1/31/2024
US69331C1080,-6.43,-6.421792636,1/31/2024
US6934751057,-1.33,-1.189402978,1/31/2024
US6935061076,-5.69,-5.560991457,1/31/2024
US69351T1060,-3.32,-3.151174868,1/31/2024
US69370C1009,3.25,3.340971625,1/31/2024
US6937181088,2.81,2.856285311,1/31/2024
US6951561090,1.82,1.839031674,1/31/2024
US6974351057,14.8,14.80343731,1/31/2024
US7010941042,0.82,0.941927921,1/31/2024
US7043261079,2.2,2.291554259,1/31/2024
US70432V1026,-7.97,-7.964447423,1/31/2024
US70450Y1038,-0.1,-0.002055898,1/31/2024
US7134481081,-0.77,-0.665938003,1/31/2024
US7140461093,-1.88,-1.681038467,1/31/2024
US7170811035,-4.5,-4.41294716,1/31/2024
US7181721090,-3.43,-3.304098636,1/31/2024
US7185461040,8.39,8.575995028,1/31/2024
US7234841010,-2.87,-2.808039154,1/31/2024
US7237871071,2.2,2.219244844,1/31/2024
US73278L1052,-6.89,-6.806555819,1/31/2024
US74144T1088,0.71,0.822514886,1/31/2024
US74251V1026,0.55,0.56988095,1/31/2024
US7427181091,7.91,8.027272804,1/31/2024
US7433151039,12.47,12.55193285,1/31/2024
US74340W1036,-4.96,-4.790535053,1/31/2024
US7443201022,1.18,1.338535313,1/31/2024
US7445731067,-5.17,-5.168718631,1/31/2024
US74460D1090,-7.15,-7.069842784,1/31/2024
US7458671010,1.3,1.455873225,1/31/2024
US74736K1016,-11.43,-11.25858478,1/31/2024
US7475251036,2.68,2.816933929,1/31/2024
US74762E1029,-10.08,-9.978816751,1/31/2024
US74834L1008,-6.36,-6.310763871,1/31/2024
US7512121010,-0.37,-0.262171487,1/31/2024
US7547301090,-1.18,-1.101723033,1/31/2024
US75513E1010,8.3,8.307211435,1/31/2024
US7561091049,-4.83,-4.639826217,1/31/2024
US7588491032,-6.46,-6.417161038,1/31/2024
US75886F1075,7.34,7.420615794,1/31/2024
US7591EP1005,-3.66,-3.611294684,1/31/2024
US7607591002,3.77,3.910008388,1/31/2024
US7611521078,10.57,10.63938103,1/31/2024
US7703231032,-9.53,-9.383020229,1/31/2024
US7739031091,-18.42,-18.26353986,1/31/2024
US7757111049,-0.82,-0.750105475,1/31/2024
US7766961061,-1.36,-1.32355568,1/31/2024
US7782961038,1.37,1.55261882,1/31/2024
